Date_Time,Organization,Name,Group_,Group_Type,TimeZone,timezone-description,Electricity_Consumed,Unit,value,period
2021-06-17,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,30485,megawatthours,30485,2021-06-17
2021-06-17,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,30511,megawatthours,30511,2021-06-17
2021-06-17,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,15797,megawatthours,15797,2021-06-17
2021-06-17,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,15543,megawatthours,15543,2021-06-17
2021-06-17,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,15429,megawatthours,15429,2021-06-17
2021-06-17,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,15691,megawatthours,15691,2021-06-17
2021-06-17,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,15797,megawatthours,15797,2021-06-17
2021-06-17,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,729,megawatthours,729,2021-06-17
2021-06-17,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,574,megawatthours,574,2021-06-17
2021-06-17,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,505,megawatthours,505,2021-06-17
2021-06-17,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,667,megawatthours,667,2021-06-17
2021-06-17,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,729,megawatthours,729,2021-06-17
2021-06-16,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,15422,megawatthours,15422,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,15562,megawatthours,15562,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,15629,megawatthours,15629,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,15493,megawatthours,15493,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,15422,megawatthours,15422,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,30549,megawatthours,30549,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,30725,megawatthours,30725,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,30825,megawatthours,30825,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,30632,megawatthours,30632,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,30549,megawatthours,30549,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,16090,megawatthours,16090,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,16340,megawatthours,16340,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,16402,megawatthours,16402,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,16239,megawatthours,16239,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,16090,megawatthours,16090,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,688,megawatthours,688,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,798,megawatthours,798,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,793,megawatthours,793,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,766,megawatthours,766,2021-06-16
2021-06-16,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,688,megawatthours,688,2021-06-16
2021-06-15,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,16364,megawatthours,16364,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,16398,megawatthours,16398,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,16425,megawatthours,16425,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,16378,megawatthours,16378,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,16364,megawatthours,16364,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,32795,megawatthours,32795,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,32870,megawatthours,32870,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,32861,megawatthours,32861,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,32838,megawatthours,32838,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,32795,megawatthours,32795,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,18470,megawatthours,18470,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,18417,megawatthours,18417,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,18464,megawatthours,18464,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,18417,megawatthours,18417,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,18470,megawatthours,18470,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,2106,megawatthours,2106,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,2019,megawatthours,2019,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,2039,megawatthours,2039,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,2039,megawatthours,2039,2021-06-15
2021-06-15,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,2106,megawatthours,2106,2021-06-15
2021-06-14,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,16175,megawatthours,16175,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,16040,megawatthours,16040,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,15959,megawatthours,15959,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,16108,megawatthours,16108,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,16175,megawatthours,16175,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,32196,megawatthours,32196,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,32072,megawatthours,32072,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,32036,megawatthours,32036,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,32138,megawatthours,32138,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,32196,megawatthours,32196,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,18930,megawatthours,18930,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,18985,megawatthours,18985,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,18936,megawatthours,18936,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,18981,megawatthours,18981,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,18930,megawatthours,18930,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,2755,megawatthours,2755,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,2945,megawatthours,2945,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,2977,megawatthours,2977,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,2873,megawatthours,2873,2021-06-14
2021-06-14,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,2755,megawatthours,2755,2021-06-14
2021-06-13,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,14897,megawatthours,14897,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,14867,megawatthours,14867,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,14846,megawatthours,14846,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,14884,megawatthours,14884,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,14897,megawatthours,14897,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,31183,megawatthours,31183,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,31225,megawatthours,31225,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,31227,megawatthours,31227,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,31200,megawatthours,31200,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,31183,megawatthours,31183,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,17113,megawatthours,17113,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,16813,megawatthours,16813,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,16777,megawatthours,16777,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,16918,megawatthours,16918,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,17113,megawatthours,17113,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,2216,megawatthours,2216,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,1946,megawatthours,1946,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,1931,megawatthours,1931,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,2034,megawatthours,2034,2021-06-13
2021-06-13,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,2216,megawatthours,2216,2021-06-13
2021-06-12,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,15007,megawatthours,15007,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,15173,megawatthours,15173,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,15231,megawatthours,15231,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,15118,megawatthours,15118,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,15007,megawatthours,15007,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,30297,megawatthours,30297,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,30297,megawatthours,30297,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,30278,megawatthours,30278,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,30299,megawatthours,30299,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,30297,megawatthours,30297,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,17252,megawatthours,17252,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,17421,megawatthours,17421,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,17502,megawatthours,17502,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,17346,megawatthours,17346,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,17252,megawatthours,17252,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,2300,megawatthours,2300,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,2311,megawatthours,2311,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,2334,megawatthours,2334,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,2291,megawatthours,2291,2021-06-12
2021-06-12,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,2300,megawatthours,2300,2021-06-12
2021-06-11,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,14951,megawatthours,14951,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,14864,megawatthours,14864,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,14849,megawatthours,14849,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,14881,megawatthours,14881,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,14951,megawatthours,14951,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,29713,megawatthours,29713,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,29678,megawatthours,29678,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,29673,megawatthours,29673,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,29695,megawatthours,29695,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,29713,megawatthours,29713,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,17958,megawatthours,17958,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,17972,megawatthours,17972,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,17922,megawatthours,17922,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,17986,megawatthours,17986,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,17958,megawatthours,17958,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,3015,megawatthours,3015,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,3108,megawatthours,3108,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,3073,megawatthours,3073,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,3105,megawatthours,3105,2021-06-11
2021-06-11,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,3015,megawatthours,3015,2021-06-11
2021-06-10,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,14971,megawatthours,14971,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,14963,megawatthours,14963,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,14968,megawatthours,14968,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,14962,megawatthours,14962,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,14971,megawatthours,14971,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,30132,megawatthours,30132,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,30083,megawatthours,30083,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,30052,megawatthours,30052,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,30107,megawatthours,30107,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,30132,megawatthours,30132,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,16919,megawatthours,16919,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,16929,megawatthours,16929,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,16981,megawatthours,16981,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,16919,megawatthours,16919,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,16919,megawatthours,16919,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,1948,megawatthours,1948,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,1966,megawatthours,1966,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,2013,megawatthours,2013,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,1957,megawatthours,1957,2021-06-10
2021-06-10,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,1948,megawatthours,1948,2021-06-10
2021-06-09,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,15280,megawatthours,15280,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,15238,megawatthours,15238,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,15210,megawatthours,15210,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,15262,megawatthours,15262,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,15280,megawatthours,15280,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,29666,megawatthours,29666,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,29616,megawatthours,29616,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,29572,megawatthours,29572,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,29646,megawatthours,29646,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,29666,megawatthours,29666,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,19528,megawatthours,19528,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,19547,megawatthours,19547,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,19499,megawatthours,19499,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,19531,megawatthours,19531,2021-06-09
2021-06-09,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,19528,megawatthours,19528,2021-06-09
